0.000000,2.787479E-3
0.005000,2.193198E-3
0.010000,2.193198E-3
0.015000,2.322389E-3
0.020000,2.322389E-3
0.025000,2.167359E-3
0.030000,1.986491E-3
0.035000,2.270713E-3
0.040000,2.529096E-3
0.045000,2.529096E-3
0.050000,2.580773E-3
0.055000,2.503258E-3
0.060000,2.787479E-3
0.065000,2.503258E-3
0.070000,2.554934E-3
0.075000,2.864995E-3
0.080000,2.839156E-3
0.085000,2.451581E-3
0.090000,1.908976E-3
0.095000,2.012329E-3
0.100000,2.115683E-3
0.105000,1.908976E-3
0.110000,1.831461E-3
0.115000,1.857299E-3
0.120000,2.141521E-3
0.125000,2.167359E-3
0.130000,1.392209E-3
0.135000,1.469724E-3
0.140000,2.012329E-3
0.145000,2.012329E-3
0.150000,2.064006E-3
0.155000,1.986491E-3
0.160000,2.270713E-3
0.165000,1.883137E-3
0.170000,2.193198E-3
0.175000,1.624754E-3
0.180000,2.244874E-3
0.185000,2.322389E-3
0.190000,2.193198E-3
0.195000,2.554934E-3
0.200000,2.529096E-3
0.205000,2.374066E-3
0.210000,1.573077E-3
0.215000,2.529096E-3
0.220000,2.270713E-3
0.225000,2.374066E-3
0.230000,2.322389E-3
0.235000,2.839156E-3
0.240000,2.916671E-3
0.245000,2.606611E-3
0.250000,2.296551E-3
0.255000,2.374066E-3
0.260000,2.684126E-3
0.265000,2.632449E-3
0.270000,2.477419E-3
0.275000,2.632449E-3
0.280000,2.787479E-3
0.285000,2.787479E-3
0.290000,2.322389E-3
0.295000,2.503258E-3
0.300000,2.787479E-3
0.305000,2.813318E-3
0.310000,2.658288E-3
0.315000,2.167359E-3
0.320000,2.503258E-3
0.325000,2.606611E-3
0.330000,2.115683E-3
0.335000,2.296551E-3
0.340000,2.167359E-3
0.345000,2.193198E-3
0.350000,1.676431E-3
0.355000,1.237179E-3
0.360000,1.547239E-3
0.365000,1.495562E-3
0.370000,1.133826E-3
0.375000,7.462504E-4
0.380000,9.529572E-4
0.385000,1.519686E-4
0.390000,2.811603E-4
0.395000,2.811603E-4
0.400000,2.811603E-4
0.405000,4.861518E-5
0.410000,-4.423133E-4
0.415000,-1.064149E-4
0.420000,-2.097682E-4
0.425000,-7.265351E-4
0.430000,-6.231817E-4
0.435000,-1.088272E-3
0.440000,-2.097682E-4
0.445000,-8.040501E-4
0.450000,-5.198283E-4
0.455000,4.861518E-5
0.460000,4.103520E-4
0.465000,7.445353E-5
0.470000,5.137053E-4
0.475000,7.462504E-4
0.480000,1.004634E-3
0.485000,1.392209E-3
0.490000,7.720888E-4
0.495000,1.288856E-3
0.500000,1.779784E-3
0.505000,2.038168E-3
0.510000,1.702269E-3
0.515000,1.934814E-3
0.520000,2.580773E-3
0.525000,2.554934E-3
0.530000,2.167359E-3
0.535000,2.735803E-3
0.540000,3.149216E-3
0.545000,3.459276E-3
0.550000,3.381761E-3
0.555000,3.665983E-3
0.560000,3.898528E-3
0.565000,4.156912E-3
0.570000,3.743498E-3
0.575000,4.260265E-3
0.580000,4.415295E-3
0.585000,4.234427E-3
0.590000,4.570325E-3
0.595000,4.725355E-3
0.600000,4.983739E-3
0.605000,5.061254E-3
0.610000,4.751193E-3
0.615000,5.422990E-3
0.620000,4.983739E-3
0.625000,5.267960E-3
0.630000,5.138769E-3
0.635000,5.138769E-3
0.640000,5.061254E-3
0.645000,5.061254E-3
0.650000,4.802870E-3
0.655000,5.009577E-3
0.660000,4.802870E-3
0.665000,4.725355E-3
0.670000,5.112930E-3
0.675000,4.622002E-3
0.680000,4.906224E-3
0.685000,4.156912E-3
0.690000,4.570325E-3
0.695000,4.156912E-3
0.700000,4.079397E-3
0.705000,3.872690E-3
0.710000,3.536791E-3
0.715000,3.536791E-3
0.720000,3.588468E-3
0.725000,2.890833E-3
0.730000,2.735803E-3
0.735000,2.761641E-3
0.740000,2.503258E-3
0.745000,2.322389E-3
0.750000,1.702269E-3
0.755000,1.676431E-3
0.760000,1.314694E-3
0.765000,1.185502E-3
0.770000,5.137053E-4
0.775000,3.845136E-4
0.780000,5.395437E-4
0.785000,2.036452E-4
0.790000,-4.423133E-4
0.795000,4.861518E-5
0.800000,-7.006967E-4
0.805000,-7.523734E-4
0.810000,-1.217464E-3
0.815000,-1.010757E-3
0.820000,-9.074035E-4
0.825000,-1.088272E-3
0.830000,-1.501685E-3
0.835000,-1.217464E-3
0.840000,-1.088272E-3
0.845000,-1.398332E-3
0.850000,-1.734230E-3
0.855000,-1.269140E-3
0.860000,-1.450009E-3
0.865000,-1.450009E-3
0.870000,-1.346655E-3
0.875000,-1.682554E-3
0.880000,-1.165787E-3
0.885000,-8.298885E-4
0.890000,-1.269140E-3
0.895000,-1.372494E-3
0.900000,-4.681517E-4
0.905000,-8.298885E-4
0.910000,-8.815651E-4
0.915000,-5.198283E-4
0.920000,-5.456667E-4
0.925000,7.445353E-5
0.930000,-2.889984E-5
0.935000,-3.906366E-4
0.940000,4.361903E-4
0.945000,-1.580916E-4
0.950000,1.002919E-4
0.955000,3.845136E-4
0.960000,8.237655E-4
0.965000,1.263017E-3
0.970000,9.529572E-4
0.975000,1.366371E-3
0.980000,1.521401E-3
0.985000,1.495562E-3
0.990000,1.624754E-3
0.995000,1.805622E-3
1.000000,2.322389E-3
1.005000,2.244874E-3
1.010000,2.425743E-3
1.015000,2.374066E-3
1.020000,2.787479E-3
1.025000,3.200893E-3
1.030000,2.864995E-3
1.035000,3.045863E-3
1.040000,3.175055E-3
1.045000,2.890833E-3
1.050000,2.839156E-3
1.055000,3.614306E-3
1.060000,3.665983E-3
1.065000,3.898528E-3
1.070000,3.459276E-3
1.075000,3.381761E-3
1.080000,4.001882E-3
1.085000,3.821013E-3
1.090000,3.562630E-3
1.095000,4.156912E-3
1.100000,4.027720E-3
1.105000,4.311942E-3
1.110000,3.924367E-3
1.115000,3.743498E-3
1.120000,4.001882E-3
1.125000,3.846852E-3
1.130000,4.079397E-3
1.135000,3.821013E-3
1.140000,3.743498E-3
1.145000,3.562630E-3
1.150000,3.381761E-3
1.155000,3.769336E-3
1.160000,3.821013E-3
1.165000,3.691821E-3
1.170000,3.536791E-3
1.175000,3.304246E-3
1.180000,3.588468E-3
1.185000,3.278408E-3
1.190000,3.355923E-3
1.195000,3.691821E-3
1.200000,3.743498E-3
1.205000,3.149216E-3
1.210000,3.226731E-3
1.215000,3.252570E-3
1.220000,3.459276E-3
1.225000,3.665983E-3
1.230000,3.226731E-3
1.235000,3.614306E-3
1.240000,3.355923E-3
1.245000,3.485115E-3
1.250000,3.588468E-3
1.255000,3.872690E-3
1.260000,4.208588E-3
1.265000,3.821013E-3
1.270000,3.665983E-3
1.275000,4.260265E-3
1.280000,4.415295E-3
1.285000,4.234427E-3
1.290000,4.389457E-3
1.295000,4.389457E-3
1.300000,4.725355E-3
1.305000,4.880385E-3
1.310000,4.596163E-3
1.315000,4.906224E-3
1.320000,5.319637E-3
1.325000,5.112930E-3
1.330000,4.957900E-3
1.335000,5.138769E-3
1.340000,5.267960E-3
1.345000,5.448829E-3
1.350000,5.061254E-3
1.355000,4.802870E-3
1.360000,5.552182E-3
1.365000,5.164607E-3
1.370000,4.802870E-3
1.375000,5.448829E-3
1.380000,5.267960E-3
1.385000,4.880385E-3
1.390000,5.035415E-3
1.395000,4.286103E-3
1.400000,4.622002E-3
1.405000,4.337780E-3
1.410000,4.441133E-3
1.415000,4.131073E-3
1.420000,4.131073E-3
1.425000,4.053558E-3
1.430000,3.691821E-3
1.435000,3.278408E-3
1.440000,3.536791E-3
1.445000,3.510953E-3
1.450000,2.735803E-3
1.455000,2.554934E-3
1.460000,2.503258E-3
1.465000,2.064006E-3
1.470000,1.753946E-3
1.475000,1.676431E-3
1.480000,2.038168E-3
1.485000,1.779784E-3
1.490000,1.495562E-3
1.495000,1.650592E-3
1.500000,1.650592E-3
1.505000,1.082149E-3
1.510000,8.237655E-4
1.515000,1.185502E-3
1.520000,9.271188E-4
1.525000,3.845136E-4
1.530000,2.036452E-4
1.535000,-3.061500E-6
1.540000,1.261302E-4
1.545000,-2.356066E-4
1.550000,-1.322532E-4
1.555000,-3.906366E-4
1.560000,-3.131216E-4
1.565000,2.277684E-5
1.570000,-1.062434E-3
1.575000,-4.681517E-4
1.580000,-1.580916E-4
1.585000,-2.356066E-4
1.590000,-2.614449E-4
1.595000,-2.356066E-4
1.600000,-3.061500E-6
1.605000,-3.061500E-6
1.610000,2.277684E-5
1.615000,-3.131216E-4
1.620000,2.277684E-5
1.625000,1.002919E-4
1.630000,-5.456667E-4
1.635000,2.277684E-5
1.640000,2.811603E-4
1.645000,2.553219E-4
1.650000,-1.322532E-4
1.655000,3.586753E-4
1.660000,7.979271E-4
1.665000,2.553219E-4
1.670000,-5.473818E-5
1.675000,4.620287E-4
1.680000,3.586753E-4
1.685000,4.361903E-4
1.690000,7.720888E-4
1.695000,4.620287E-4
1.700000,4.620287E-4
1.705000,6.428971E-4
1.710000,4.361903E-4
1.715000,3.069986E-4
1.720000,5.912204E-4
1.725000,1.107987E-3
1.730000,7.462504E-4
1.735000,5.395437E-4
1.740000,1.469724E-3
1.745000,4.361903E-4
1.750000,9.271188E-4
1.755000,1.133826E-3
1.760000,1.107987E-3
1.765000,4.361903E-4
1.770000,6.170587E-4
1.775000,4.103520E-4
1.780000,9.787955E-4
1.785000,7.979271E-4
1.790000,6.945737E-4
1.795000,7.979271E-4
1.800000,5.653820E-4
1.805000,7.204121E-4
1.810000,8.754421E-4
1.815000,6.687354E-4
1.820000,9.271188E-4
1.825000,1.056311E-3
1.830000,9.012805E-4
1.835000,1.185502E-3
1.840000,1.237179E-3
1.845000,1.082149E-3
1.850000,9.012805E-4
1.855000,9.529572E-4
1.860000,1.185502E-3
1.865000,1.237179E-3
1.870000,1.082149E-3
1.875000,8.237655E-4
1.880000,8.754421E-4
1.885000,6.170587E-4
1.890000,5.912204E-4
1.895000,5.653820E-4
