Record Length,2500,Points,-1.2100001E-6,19.9999996E-3,
Sample Interval,999.999967622E-12,s,-1.2090001E-6,0.0,
Trigger Point,1.2100001E3,Samples,-1.2080001E-6,0.0,
,,,-1.2070001E-6,0.0,
,,,-1.2060001E-6,0.0,
,,,-1.2050001E-6,19.9999996E-3,
Source,CH1,,-1.2040000E-6,19.9999996E-3,
Vertical Units,Volts,,-1.2030000E-6,-19.9999996E-3,
Vertical Scale,499.999988824E-3,,-1.2020000E-6,19.9999996E-3,
Vertical Offset,0,,-1.2010000E-6,0.0,
Horizontal Units,s,,-1.2000000E-6,0.0,
Horizontal Scale,249.99999293E-9,,-1.1990001E-6,0.0,
Pt Fmt,Y,,-1.1980001E-6,0.0,
Yzero,0.0,,-1.1970001E-6,19.9999996E-3,
Probe Atten,1.000000,,-1.1960001E-6,19.9999996E-3,
,,,-1.1950001E-6,39.99999911E-3,
Note,TBS 1052B-EDU - 02:46:22 p.m.   29/08/2022,,-1.1940001E-6,0.0,
,,,-1.1930000E-6,19.9999996E-3,
,,,-1.1920000E-6,19.9999996E-3,
,,,-1.1910000E-6,0.0,
,,,-1.1900000E-6,0.0,
,,,-1.1890000E-6,0.0,
,,,-1.1880001E-6,19.9999996E-3,
,,,-1.1870001E-6,0.0,
,,,-1.1860001E-6,0.0,
,,,-1.1850001E-6,0.0,
,,,-1.1840001E-6,0.0,
,,,-1.1830000E-6,19.9999996E-3,
,,,-1.1820000E-6,19.9999996E-3,
,,,-1.1810000E-6,0.0,
,,,-1.1800000E-6,0.0,
,,,-1.1790000E-6,19.9999996E-3,
,,,-1.1780000E-6,19.9999996E-3,
,,,-1.1770001E-6,0.0,
,,,-1.1760001E-6,19.9999996E-3,
,,,-1.1750001E-6,19.9999996E-3,
,,,-1.1740001E-6,0.0,
,,,-1.1730001E-6,39.99999911E-3,
,,,-1.1720000E-6,19.9999996E-3,
,,,-1.1710000E-6,19.9999996E-3,
,,,-1.1700000E-6,19.9999996E-3,
,,,-1.1690000E-6,39.99999911E-3,
,,,-1.1680000E-6,39.99999911E-3,
,,,-1.1670001E-6,39.99999911E-3,
,,,-1.1660001E-6,19.9999996E-3,
,,,-1.1650001E-6,0.0,
,,,-1.1640001E-6,19.9999996E-3,
,,,-1.1630001E-6,0.0,
,,,-1.1620001E-6,19.9999996E-3,
,,,-1.1610000E-6,0.0,
,,,-1.1600000E-6,19.9999996E-3,
,,,-1.1590000E-6,39.99999911E-3,
,,,-1.1580000E-6,19.9999996E-3,
,,,-1.1570000E-6,19.9999996E-3,
,,,-1.1560001E-6,19.9999996E-3,
,,,-1.1550001E-6,19.9999996E-3,
,,,-1.1540001E-6,0.0,
,,,-1.1530001E-6,0.0,
,,,-1.1520001E-6,19.9999996E-3,
,,,-1.1510001E-6,-19.9999996E-3,
,,,-1.1500000E-6,0.0,
,,,-1.1490000E-6,0.0,
,,,-1.1480000E-6,0.0,
,,,-1.1470000E-6,19.9999996E-3,
,,,-1.1460000E-6,0.0,
,,,-1.1450001E-6,19.9999996E-3,
,,,-1.1440001E-6,19.9999996E-3,
,,,-1.1430001E-6,0.0,
,,,-1.1420001E-6,19.9999996E-3,
,,,-1.1410001E-6,0.0,
,,,-1.1400001E-6,19.9999996E-3,
,,,-1.1390000E-6,19.9999996E-3,
,,,-1.1380000E-6,0.0,
,,,-1.1370000E-6,19.9999996E-3,
,,,-1.1360000E-6,19.9999996E-3,
,,,-1.1350000E-6,19.9999996E-3,
,,,-1.1340001E-6,19.9999996E-3,
,,,-1.1330001E-6,19.9999996E-3,
,,,-1.1320001E-6,0.0,
,,,-1.1310001E-6,19.9999996E-3,
,,,-1.1300001E-6,0.0,
,,,-1.1290000E-6,19.9999996E-3,
,,,-1.1280000E-6,19.9999996E-3,
,,,-1.1270000E-6,39.99999911E-3,
,,,-1.1260000E-6,0.0,
,,,-1.1250000E-6,19.9999996E-3,
,,,-1.1240001E-6,19.9999996E-3,
,,,-1.1230001E-6,39.99999911E-3,
,,,-1.1220001E-6,19.9999996E-3,
,,,-1.1210001E-6,19.9999996E-3,
,,,-1.1200001E-6,19.9999996E-3,
,,,-1.1190001E-6,0.0,
,,,-1.1180000E-6,0.0,
,,,-1.1170000E-6,19.9999996E-3,
,,,-1.1160000E-6,0.0,
,,,-1.1150000E-6,19.9999996E-3,
,,,-1.1140000E-6,19.9999996E-3,
,,,-1.1130001E-6,0.0,
,,,-1.1120001E-6,39.99999911E-3,
,,,-1.1110001E-6,19.9999996E-3,
,,,-1.1100001E-6,19.9999996E-3,
,,,-1.1090001E-6,19.9999996E-3,
,,,-1.1080001E-6,19.9999996E-3,
,,,-1.1070000E-6,19.9999996E-3,
,,,-1.1060000E-6,0.0,
,,,-1.1050000E-6,19.9999996E-3,
,,,-1.1040000E-6,19.9999996E-3,
,,,-1.1030000E-6,0.0,
,,,-1.1020001E-6,0.0,
,,,-1.1010001E-6,19.9999996E-3,
,,,-1.1000001E-6,19.9999996E-3,
,,,-1.0990001E-6,0.0,
,,,-1.0980001E-6,0.0,
,,,-1.0970001E-6,0.0,
,,,-1.0960000E-6,0.0,
,,,-1.0950000E-6,0.0,
,,,-1.0940000E-6,0.0,
,,,-1.0930000E-6,19.9999996E-3,
,,,-1.0920000E-6,19.9999996E-3,
,,,-1.0910001E-6,0.0,
,,,-1.0900001E-6,19.9999996E-3,
,,,-1.0890001E-6,0.0,
,,,-1.0880001E-6,19.9999996E-3,
,,,-1.0870001E-6,0.0,
,,,-1.0860000E-6,19.9999996E-3,
,,,-1.0850000E-6,39.99999911E-3,
,,,-1.0840000E-6,19.9999996E-3,
,,,-1.0830000E-6,19.9999996E-3,
,,,-1.0820000E-6,19.9999996E-3,
,,,-1.0810001E-6,0.0,
,,,-1.0800001E-6,19.9999996E-3,
,,,-1.0790001E-6,0.0,
,,,-1.0780001E-6,0.0,
,,,-1.0770001E-6,0.0,
,,,-1.0760001E-6,19.9999996E-3,
,,,-1.0750000E-6,19.9999996E-3,
,,,-1.0740000E-6,19.9999996E-3,
,,,-1.0730000E-6,0.0,
,,,-1.0720000E-6,19.9999996E-3,
,,,-1.0710000E-6,0.0,
,,,-1.0700001E-6,19.9999996E-3,
,,,-1.0690001E-6,0.0,
,,,-1.0680001E-6,0.0,
,,,-1.0670001E-6,0.0,
,,,-1.0660001E-6,19.9999996E-3,
,,,-1.0650001E-6,19.9999996E-3,
,,,-1.0640000E-6,19.9999996E-3,
,,,-1.0630000E-6,0.0,
,,,-1.0620000E-6,0.0,
,,,-1.0610000E-6,0.0,
,,,-1.0600000E-6,19.9999996E-3,
,,,-1.0590001E-6,0.0,
,,,-1.0580001E-6,19.9999996E-3,
,,,-1.0570001E-6,19.9999996E-3,
,,,-1.0560001E-6,19.9999996E-3,
,,,-1.0550001E-6,0.0,
,,,-1.0540001E-6,19.9999996E-3,
,,,-1.0530000E-6,0.0,
,,,-1.0520000E-6,0.0,
,,,-1.0510000E-6,0.0,
,,,-1.0500000E-6,19.9999996E-3,
,,,-1.0490000E-6,0.0,
,,,-1.0480001E-6,19.9999996E-3,
,,,-1.0470001E-6,19.9999996E-3,
,,,-1.0460001E-6,19.9999996E-3,
,,,-1.0450001E-6,19.9999996E-3,
,,,-1.0440001E-6,19.9999996E-3,
,,,-1.0430001E-6,0.0,
,,,-1.0420000E-6,19.9999996E-3,
,,,-1.0410000E-6,0.0,
,,,-1.0400000E-6,0.0,
,,,-1.0390000E-6,0.0,
,,,-1.0380001E-6,0.0,
,,,-1.0370001E-6,19.9999996E-3,
,,,-1.0360001E-6,0.0,
,,,-1.0350001E-6,0.0,
,,,-1.0340001E-6,0.0,
,,,-1.0330001E-6,19.9999996E-3,
,,,-1.0320000E-6,19.9999996E-3,
,,,-1.0310000E-6,0.0,
,,,-1.0300000E-6,19.9999996E-3,
,,,-1.0290000E-6,0.0,
,,,-1.0280000E-6,0.0,
,,,-1.0270001E-6,0.0,
,,,-1.0260001E-6,19.9999996E-3,
,,,-1.0250001E-6,0.0,
,,,-1.0240001E-6,19.9999996E-3,
,,,-1.0230001E-6,0.0,
,,,-1.0220001E-6,19.9999996E-3,
,,,-1.0210000E-6,39.99999911E-3,
,,,-1.0200000E-6,0.0,
,,,-1.0190000E-6,0.0,
,,,-1.0180000E-6,39.99999911E-3,
,,,-1.0170000E-6,19.9999996E-3,
,,,-1.0160001E-6,19.9999996E-3,
,,,-1.0150001E-6,0.0,
,,,-1.0140001E-6,19.9999996E-3,
,,,-1.0130001E-6,39.99999911E-3,
,,,-1.0120001E-6,39.99999911E-3,
,,,-1.0110001E-6,-19.9999996E-3,
,,,-1.0100000E-6,0.0,
,,,-1.0090000E-6,0.0,
,,,-1.0080000E-6,19.9999996E-3,
,,,-1.0070000E-6,0.0,
,,,-1.0060000E-6,19.9999996E-3,
,,,-1.0050001E-6,19.9999996E-3,
,,,-1.0040001E-6,19.9999996E-3,
,,,-1.0030001E-6,19.9999996E-3,
,,,-1.0020001E-6,0.0,
,,,-1.0010001E-6,0.0,
,,,-1.0000001E-6,19.9999996E-3,
,,,-999.000008051E-9,0.0,
,,,-998.000018626E-9,0.0,
,,,-997.000029201E-9,19.9999996E-3,
,,,-996.000039777E-9,0.0,
,,,-995.000050352E-9,0.0,
,,,-994.000060928E-9,19.9999996E-3,
,,,-993.000071503E-9,19.9999996E-3,
,,,-992.000082078E-9,0.0,
,,,-991.000092654E-9,0.0,
,,,-990.000103229E-9,19.9999996E-3,
,,,-989.000000118E-9,0.0,
,,,-988.000010693E-9,19.9999996E-3,
,,,-987.000021269E-9,39.99999911E-3,
,,,-986.000031844E-9,39.99999911E-3,
,,,-985.000042419E-9,19.9999996E-3,
,,,-984.000052995E-9,19.9999996E-3,
,,,-983.000063570E-9,0.0,
,,,-982.000074146E-9,0.0,
,,,-981.000084721E-9,0.0,
,,,-980.000095296E-9,0.0,
,,,-979.000105872E-9,-19.9999996E-3,
,,,-978.000002760E-9,-19.9999996E-3,
,,,-977.000013336E-9,0.0,
,,,-976.000023911E-9,0.0,
,,,-975.000034487E-9,0.0,
,,,-974.000045062E-9,-19.9999996E-3,
,,,-973.000055637E-9,0.0,
,,,-972.000066213E-9,0.0,
,,,-971.000076788E-9,0.0,
,,,-970.000087364E-9,0.0,
,,,-969.000097939E-9,0.0,
,,,-968.000108514E-9,0.0,
,,,-967.000005403E-9,0.0,
,,,-966.000015978E-9,0.0,
,,,-965.000026554E-9,19.9999996E-3,
,,,-964.000037129E-9,0.0,
,,,-963.000047705E-9,-19.9999996E-3,
,,,-962.000058280E-9,0.0,
,,,-961.000068855E-9,0.0,
,,,-960.000079431E-9,0.0,
,,,-959.000090006E-9,0.0,
,,,-958.000100582E-9,19.9999996E-3,
,,,-957.000111157E-9,19.9999996E-3,
,,,-956.000008046E-9,0.0,
,,,-955.000018621E-9,0.0,
,,,-954.000029196E-9,19.9999996E-3,
,,,-953.000039772E-9,19.9999996E-3,
,,,-952.000050347E-9,19.9999996E-3,
,,,-951.000060923E-9,0.0,
,,,-950.000071498E-9,-19.9999996E-3,
,,,-949.000082073E-9,0.0,
,,,-948.000035805E-9,-19.9999996E-3,
,,,-947.000046381E-9,0.0,
,,,-946.000056956E-9,0.0,
,,,-945.000067532E-9,19.9999996E-3,
,,,-944.000078107E-9,19.9999996E-3,
,,,-943.000031839E-9,0.0,
,,,-942.000042414E-9,0.0,
,,,-941.000052990E-9,19.9999996E-3,
,,,-940.000063565E-9,0.0,
,,,-939.000074140E-9,19.9999996E-3,
,,,-938.000084716E-9,0.0,
,,,-937.000038448E-9,19.9999996E-3,
,,,-936.000049023E-9,19.9999996E-3,
,,,-935.000059599E-9,19.9999996E-3,
,,,-934.000070174E-9,19.9999996E-3,
,,,-933.000080749E-9,19.9999996E-3,
,,,-932.000034481E-9,19.9999996E-3,
,,,-931.000045057E-9,19.9999996E-3,
,,,-930.000055632E-9,0.0,
,,,-929.000066208E-9,19.9999996E-3,
,,,-928.000076783E-9,19.9999996E-3,
,,,-927.000030515E-9,39.99999911E-3,
,,,-926.000041090E-9,0.0,
,,,-925.000051666E-9,19.9999996E-3,
,,,-924.000062241E-9,39.99999911E-3,
,,,-923.000072817E-9,19.9999996E-3,
,,,-922.000083392E-9,19.9999996E-3,
,,,-921.000037124E-9,19.9999996E-3,
,,,-920.000047699E-9,19.9999996E-3,
,,,-919.000058275E-9,19.9999996E-3,
,,,-918.000068850E-9,19.9999996E-3,
,,,-917.000079426E-9,0.0,
,,,-916.000033158E-9,0.0,
,,,-915.000043733E-9,0.0,
,,,-914.000054308E-9,19.9999996E-3,
,,,-913.000064884E-9,19.9999996E-3,
,,,-912.000075459E-9,0.0,
,,,-911.000086035E-9,19.9999996E-3,
,,,-910.000039767E-9,19.9999996E-3,
,,,-909.000050342E-9,19.9999996E-3,
,,,-908.000060917E-9,19.9999996E-3,
,,,-907.000071493E-9,19.9999996E-3,
,,,-906.000082068E-9,19.9999996E-3,
,,,-905.000035800E-9,19.9999996E-3,
,,,-904.000046376E-9,19.9999996E-3,
,,,-903.000056951E-9,39.99999911E-3,
,,,-902.000067526E-9,19.9999996E-3,
,,,-901.000078102E-9,0.0,
,,,-900.000031834E-9,19.9999996E-3,
,,,-899.000042409E-9,19.9999996E-3,
,,,-898.000052985E-9,39.99999911E-3,
,,,-897.000063560E-9,19.9999996E-3,
,,,-896.000074135E-9,19.9999996E-3,
,,,-895.000084711E-9,19.9999996E-3,
,,,-894.000038443E-9,19.9999996E-3,
,,,-893.000049018E-9,19.9999996E-3,
,,,-892.000059594E-9,0.0,
,,,-891.000070169E-9,19.9999996E-3,
,,,-890.000080744E-9,0.0,
,,,-889.000034476E-9,0.0,
,,,-888.000045052E-9,0.0,
,,,-887.000055627E-9,0.0,
,,,-886.000066203E-9,0.0,
,,,-885.000076778E-9,19.9999996E-3,
,,,-884.000087353E-9,0.0,
,,,-883.000041085E-9,0.0,
,,,-882.000051661E-9,0.0,
,,,-881.000062236E-9,19.9999996E-3,
,,,-880.000072812E-9,39.99999911E-3,
,,,-879.000083387E-9,19.9999996E-3,
,,,-878.000037119E-9,0.0,
,,,-877.000047694E-9,19.9999996E-3,
,,,-876.000058270E-9,19.9999996E-3,
,,,-875.000068845E-9,0.0,
,,,-874.000079421E-9,19.9999996E-3,
,,,-873.000033152E-9,19.9999996E-3,
