Record Length,2500,Points,-28.79999920E-6,39.99999911E-3,
Sample Interval,39.99999976E-9,s,-28.75999962E-6,0.0,
Trigger Point,719.999984368,Samples,-28.72000005E-6,0.0,
,,,-28.67999865E-6,39.99999911E-3,
,,,-28.63999907E-6,39.99999911E-3,
,,,-28.59999950E-6,79.999998212E-3,
Source,CH1,,-28.55999992E-6,0.0,
Vertical Units,Volts,,-28.51999852E-6,39.99999911E-3,
Vertical Scale,999.999977648E-3,,-28.47999895E-6,39.99999911E-3,
Vertical Offset,0,,-28.43999937E-6,39.99999911E-3,
Horizontal Units,s,,-28.39999979E-6,0.0,
Horizontal Scale,9.999999939E-6,,-28.35999840E-6,39.99999911E-3,
Pt Fmt,Y,,-28.31999882E-6,39.99999911E-3,
Yzero,0.0,,-28.27999924E-6,39.99999911E-3,
Probe Atten,1.000000,,-28.23999966E-6,0.0,
,,,-28.20000009E-6,39.99999911E-3,
Note,TBS 1052B-EDU - 02:00:50 p.m.   29/08/2022,,-28.15999869E-6,39.99999911E-3,
,,,-28.11999912E-6,0.0,
,,,-28.07999954E-6,79.999998212E-3,
,,,-28.03999996E-6,39.99999911E-3,
,,,-27.99999857E-6,39.99999911E-3,
,,,-27.95999899E-6,79.999998212E-3,
,,,-27.91999941E-6,39.99999911E-3,
,,,-27.87999983E-6,39.99999911E-3,
,,,-27.83999844E-6,39.99999911E-3,
,,,-27.79999886E-6,39.99999911E-3,
,,,-27.75999928E-6,39.99999911E-3,
,,,-27.71999971E-6,39.99999911E-3,
,,,-27.67999831E-6,39.99999911E-3,
,,,-27.63999873E-6,79.999998212E-3,
,,,-27.59999916E-6,39.99999911E-3,
,,,-27.55999958E-6,39.99999911E-3,
,,,-27.52000000E-6,39.99999911E-3,
,,,-27.47999861E-6,39.99999911E-3,
,,,-27.43999903E-6,79.999998212E-3,
,,,-27.39999945E-6,79.999998212E-3,
,,,-27.35999988E-6,0.0,
,,,-27.31999848E-6,39.99999911E-3,
,,,-27.27999890E-6,39.99999911E-3,
,,,-27.23999933E-6,39.99999911E-3,
,,,-27.19999975E-6,39.99999911E-3,
,,,-27.15999835E-6,0.0,
,,,-27.11999878E-6,39.99999911E-3,
,,,-27.07999920E-6,39.99999911E-3,
,,,-27.03999962E-6,39.99999911E-3,
,,,-27.00000005E-6,39.99999911E-3,
,,,-26.95999865E-6,39.99999911E-3,
,,,-26.91999907E-6,39.99999911E-3,
,,,-26.87999950E-6,39.99999911E-3,
