Record Length,2500,Points,0.0,-39.99999911E-3,
Sample Interval,19.9999996E-3,s,19.9999996E-3,1.3800000,
Trigger Point,0.0,Samples,39.99999911E-3,-39.99999911E-3,
,,,59.999998659E-3,539.999961853E-3,
,,,79.999998212E-3,-39.99999911E-3,
,,,99.999994040E-3,579.999983311E-3,
Source,CH2,,119.9999973E-3,-39.99999911E-3,
Vertical Units,Volts,,140.0000006E-3,579.999983311E-3,
Vertical Scale,499.999988824E-3,,159.99999642E-3,-39.99999911E-3,
Vertical Offset,0,,179.99999225E-3,539.999961853E-3,
Horizontal Units,s,,199.99998808E-3,-39.99999911E-3,
Horizontal Scale,4.99999989,,219.99999881E-3,539.999961853E-3,
Pt Fmt,Y,,239.99999464E-3,-39.99999911E-3,
Yzero,-5.00000000,,259.99999046E-3,539.999961853E-3,
Probe Atten,1.000000,,280.00000119E-3,-39.99999911E-3,
,,,299.99998212E-3,539.999961853E-3,
Note,TBS 1052B-EDU - 01:30:20 p.m.   14/11/2022,,319.99999285E-3,-39.99999911E-3,
,,,340.00000358E-3,539.999961853E-3,
,,,359.99998450E-3,-39.99999911E-3,
,,,379.99999523E-3,560.000002384E-3,
,,,399.99997616E-3,-39.99999911E-3,
,,,419.999986887E-3,539.999961853E-3,
,,,439.999997616E-3,-39.99999911E-3,
,,,459.999978542E-3,539.999961853E-3,
,,,479.999989271E-3,-39.99999911E-3,
,,,500.000000000E-3,599.999964237E-3,
,,,519.999980927E-3,-39.99999911E-3,
,,,539.999961853E-3,579.999983311E-3,
,,,560.000002384E-3,-39.99999911E-3,
,,,579.999983311E-3,560.000002384E-3,
,,,599.999964237E-3,-39.99999911E-3,
,,,620.000004768E-3,560.000002384E-3,
,,,639.999985695E-3,-39.99999911E-3,
,,,659.999966621E-3,539.999961853E-3,
,,,680.000007153E-3,-39.99999911E-3,
,,,699.999988079E-3,560.000002384E-3,
,,,719.999969006E-3,-39.99999911E-3,
,,,740.000009537E-3,539.999961853E-3,
,,,759.999990463E-3,-39.99999911E-3,
,,,779.999971390E-3,539.999961853E-3,
,,,799.999952316E-3,-39.99999911E-3,
,,,819.999992847E-3,579.999983311E-3,
,,,839.999973774E-3,-39.99999911E-3,
,,,859.999954700E-3,560.000002384E-3,
,,,879.999995232E-3,-39.99999911E-3,
,,,899.999976158E-3,579.999983311E-3,
,,,919.999957085E-3,-39.99999911E-3,
,,,939.999997616E-3,579.999983311E-3,
,,,959.999978542E-3,-39.99999911E-3,
,,,979.999959469E-3,560.000002384E-3,
,,,1.000000,-39.99999911E-3,
,,,1.0200000,560.000002384E-3,
,,,1.0400000,-39.99999911E-3,
,,,1.0599999,579.999983311E-3,
,,,1.0799999,-39.99999911E-3,
,,,1.1000000,599.999964237E-3,
,,,1.1200000,-39.99999911E-3,
,,,1.1400000,599.999964237E-3,
,,,1.1600000,-39.99999911E-3,
,,,1.1799999,599.999964237E-3,
,,,1.1999999,-39.99999911E-3,
,,,1.2200000,599.999964237E-3,
,,,1.2400000,-39.99999911E-3,
,,,1.2600000,599.999964237E-3,
,,,1.2800000,-39.99999911E-3,
,,,1.3000000,599.999964237E-3,
,,,1.3199999,-39.99999911E-3,
,,,1.3399999,620.000004768E-3,
,,,1.3600000,-39.99999911E-3,
,,,1.3800000,599.999964237E-3,
,,,1.4000000,-39.99999911E-3,
,,,1.4200000,639.999985695E-3,
,,,1.4399999,-39.99999911E-3,
,,,1.4599999,620.000004768E-3,
,,,1.4800000,-39.99999911E-3,
,,,1.5000000,639.999985695E-3,
,,,1.5200000,-39.99999911E-3,
,,,1.5400000,639.999985695E-3,
,,,1.5599999,-39.99999911E-3,
,,,1.5799999,639.999985695E-3,
,,,1.5999999,-39.99999911E-3,
,,,1.6200000,639.999985695E-3,
,,,1.6400000,-39.99999911E-3,
,,,1.6600000,659.999966621E-3,
,,,1.6799999,-39.99999911E-3,
,,,1.6999999,659.999966621E-3,
,,,1.7199999,-39.99999911E-3,
,,,1.7400000,639.999985695E-3,
,,,1.7600000,-39.99999911E-3,
,,,1.7800000,639.999985695E-3,
,,,1.8000000,-39.99999911E-3,
,,,1.8199999,659.999966621E-3,
,,,1.8399999,-39.99999911E-3,
,,,1.8600000,659.999966621E-3,
,,,1.8800000,-39.99999911E-3,
,,,1.9000000,659.999966621E-3,
,,,1.9200000,-39.99999911E-3,
,,,1.9399999,659.999966621E-3,
,,,1.9599999,-39.99999911E-3,
,,,1.9799999,659.999966621E-3,
,,,2.0000000,-39.99999911E-3,
,,,2.0200000,659.999966621E-3,
,,,2.0400000,-39.99999911E-3,
,,,2.0599999,680.000007153E-3,
,,,2.0799999,-39.99999911E-3,
,,,2.0999999,680.000007153E-3,
,,,2.1199999,-39.99999911E-3,
,,,2.1399999,680.000007153E-3,
,,,2.1599998,-39.99999911E-3,
,,,2.1800001,680.000007153E-3,
,,,2.2000000,-39.99999911E-3,
,,,2.2200000,680.000007153E-3,
,,,2.2400000,-39.99999911E-3,
,,,2.2600000,680.000007153E-3,
,,,2.2800000,-39.99999911E-3,
,,,2.3000000,680.000007153E-3,
,,,2.3199999,-39.99999911E-3,
,,,2.3399999,680.000007153E-3,
,,,2.3599999,-39.99999911E-3,
,,,2.3799999,680.000007153E-3,
,,,2.3999999,-39.99999911E-3,
,,,2.4199998,719.999969006E-3,
,,,2.4400001,-39.99999911E-3,
,,,2.4600000,680.000007153E-3,
,,,2.4800000,-39.99999911E-3,
,,,2.5000000,699.999988079E-3,
,,,2.5200000,-39.99999911E-3,
,,,2.5400000,680.000007153E-3,
,,,2.5599999,-39.99999911E-3,
,,,2.5799999,680.000007153E-3,
,,,2.5999999,-39.99999911E-3,
,,,2.6199999,699.999988079E-3,
,,,2.6399999,-39.99999911E-3,
,,,2.6599998,699.999988079E-3,
,,,2.6799998,-39.99999911E-3,
,,,2.7000000,680.000007153E-3,
,,,2.72000003,-39.99999911E-3,
,,,2.74000001,699.999988079E-3,
,,,2.75999999,-39.99999911E-3,
,,,2.77999997,680.000007153E-3,
,,,2.79999995,-39.99999911E-3,
,,,2.81999993,699.999988079E-3,
,,,2.83999991,-39.99999911E-3,
,,,2.85999990,699.999988079E-3,
,,,2.87999988,-39.99999911E-3,
,,,2.89999986,699.999988079E-3,
,,,2.91999984,-39.99999911E-3,
,,,2.93999982,719.999969006E-3,
,,,2.96000004,-39.99999911E-3,
,,,2.98000002,699.999988079E-3,
,,,3.00000000,-39.99999911E-3,
,,,3.01999998,680.000007153E-3,
,,,3.03999996,-39.99999911E-3,
,,,3.05999994,680.000007153E-3,
,,,3.07999992,-39.99999911E-3,
,,,3.09999990,699.999988079E-3,
,,,3.11999989,-39.99999911E-3,
,,,3.13999987,699.999988079E-3,
,,,3.15999985,-39.99999911E-3,
,,,3.17999983,699.999988079E-3,
,,,3.19999981,-39.99999911E-3,
,,,3.22000003,719.999969006E-3,
,,,3.24000001,-39.99999911E-3,
,,,3.25999999,699.999988079E-3,
,,,3.27999997,-39.99999911E-3,
,,,3.29999995,699.999988079E-3,
,,,3.31999993,-39.99999911E-3,
,,,3.33999991,759.999990463E-3,
,,,3.35999990,-39.99999911E-3,
,,,3.37999988,719.999969006E-3,
,,,3.39999986,-39.99999911E-3,
,,,3.41999984,699.999988079E-3,
,,,3.43999982,-39.99999911E-3,
,,,3.46000004,699.999988079E-3,
,,,3.48000002,-39.99999911E-3,
,,,3.50000000,719.999969006E-3,
,,,3.51999998,-39.99999911E-3,
,,,3.53999996,699.999988079E-3,
