Record Length,2500,Points,-899.999984540E-6,19.9999996E-3,,Record Length,2500,Points,-899.999984540E-6,-979.999959469E-3,
Sample Interval,3.99999999E-6,s,-896.000012290E-6,19.9999996E-3,,Sample Interval,3.99999999E-6,s,-896.000012290E-6,-979.999959469E-3,
Trigger Point,224.99999670,Samples,-891.999981832E-6,19.9999996E-3,,Trigger Point,224.99999670,Samples,-891.999981832E-6,-1.000000,
,,,-888.000009581E-6,19.9999996E-3,,,,,-888.000009581E-6,-1.000000,
,,,-883.999979123E-6,19.9999996E-3,,,,,-883.999979123E-6,-979.999959469E-3,
,,,-880.000006873E-6,0.0,,,,,-880.000006873E-6,-1.000000,
Source,CH1,,-875.999976415E-6,19.9999996E-3,,Source,CH2,,-875.999976415E-6,-979.999959469E-3,
Vertical Units,Volts,,-872.000004165E-6,19.9999996E-3,,Vertical Units,Volts,,-872.000004165E-6,-1.000000,
Vertical Scale,499.999988824E-3,,-867.999973707E-6,0.0,,Vertical Scale,499.999988824E-3,,-867.999973707E-6,-1.000000,
Vertical Offset,0,,-864.000001457E-6,19.9999996E-3,,Vertical Offset,0,,-864.000001457E-6,-979.999959469E-3,
Horizontal Units,s,,-859.999970999E-6,19.9999996E-3,,Horizontal Units,s,,-859.999970999E-6,-979.999959469E-3,
Horizontal Scale,1.000000E-3,,-855.999998748E-6,39.99999911E-3,,Horizontal Scale,1.000000E-3,,-855.999998748E-6,-979.999959469E-3,
Pt Fmt,Y,,-851.999968290E-6,0.0,,Pt Fmt,Y,,-851.999968290E-6,-1.000000,
Yzero,0.0,,-847.999996040E-6,0.0,,Yzero,0.0,,-847.999996040E-6,-979.999959469E-3,
Probe Atten,1.000000,,-843.999965582E-6,19.9999996E-3,,Probe Atten,1.000000,,-843.999965582E-6,-979.999959469E-3,
,,,-839.999993332E-6,19.9999996E-3,,,,,-839.999993332E-6,-979.999959469E-3,
Note,TBS 1052B-EDU - 12:24:51 p.m.   05/09/2022,,-835.999962874E-6,0.0,,Note,TBS 1052B-EDU - 12:24:51 p.m.   05/09/2022,,-835.999962874E-6,-1.000000,
,,,-831.999990623E-6,19.9999996E-3,,,,,-831.999990623E-6,-1.000000,
,,,-827.999960165E-6,0.0,,,,,-827.999960165E-6,-979.999959469E-3,
,,,-823.999987915E-6,19.9999996E-3,,,,,-823.999987915E-6,-1.000000,
,,,-819.999957457E-6,19.9999996E-3,,,,,-819.999957457E-6,-1.000000,
,,,-815.999985207E-6,39.99999911E-3,,,,,-815.999985207E-6,-979.999959469E-3,
,,,-812.000012957E-6,19.9999996E-3,,,,,-812.000012957E-6,-979.999959469E-3,
,,,-807.999982499E-6,19.9999996E-3,,,,,-807.999982499E-6,-979.999959469E-3,
,,,-804.000010248E-6,0.0,,,,,-804.000010248E-6,-1.000000,
,,,-799.999979790E-6,19.9999996E-3,,,,,-799.999979790E-6,-1.000000,
,,,-796.000007540E-6,0.0,,,,,-796.000007540E-6,-1.000000,
,,,-791.999977082E-6,19.9999996E-3,,,,,-791.999977082E-6,-1.000000,
,,,-788.000004832E-6,19.9999996E-3,,,,,-788.000004832E-6,-979.999959469E-3,
,,,-783.999974374E-6,19.9999996E-3,,,,,-783.999974374E-6,-979.999959469E-3,
,,,-780.000002123E-6,19.9999996E-3,,,,,-780.000002123E-6,-1.000000,
,,,-775.999971665E-6,19.9999996E-3,,,,,-775.999971665E-6,-979.999959469E-3,
,,,-771.999999415E-6,19.9999996E-3,,,,,-771.999999415E-6,-1.000000,
,,,-767.999968957E-6,19.9999996E-3,,,,,-767.999968957E-6,-1.000000,
,,,-763.999996707E-6,19.9999996E-3,,,,,-763.999996707E-6,-1.000000,
,,,-759.999966249E-6,19.9999996E-3,,,,,-759.999966249E-6,-979.999959469E-3,
,,,-755.999993999E-6,19.9999996E-3,,,,,-755.999993999E-6,-979.999959469E-3,
,,,-751.999963541E-6,19.9999996E-3,,,,,-751.999963541E-6,-1.000000,
,,,-747.999991290E-6,19.9999996E-3,,,,,-747.999991290E-6,-979.999959469E-3,
,,,-743.999960832E-6,19.9999996E-3,,,,,-743.999960832E-6,-1.000000,
,,,-739.999988582E-6,19.9999996E-3,,,,,-739.999988582E-6,-979.999959469E-3,
,,,-735.999958124E-6,0.0,,,,,-735.999958124E-6,-979.999959469E-3,
,,,-731.999985874E-6,19.9999996E-3,,,,,-731.999985874E-6,-1.000000,
,,,-728.000013623E-6,19.9999996E-3,,,,,-728.000013623E-6,-979.999959469E-3,
,,,-723.999983165E-6,19.9999996E-3,,,,,-723.999983165E-6,-1.000000,
,,,-720.000010915E-6,19.9999996E-3,,,,,-720.000010915E-6,-1.000000,
,,,-715.999980457E-6,19.9999996E-3,,,,,-715.999980457E-6,-979.999959469E-3,
,,,-712.000008207E-6,0.0,,,,,-712.000008207E-6,-1.000000,
,,,-707.999977749E-6,19.9999996E-3,,,,,-707.999977749E-6,-979.999959469E-3,
,,,-704.000005499E-6,0.0,,,,,-704.000005499E-6,-979.999959469E-3,
,,,-699.999975041E-6,0.0,,,,,-699.999975041E-6,-979.999959469E-3,
,,,-696.000002790E-6,19.9999996E-3,,,,,-696.000002790E-6,-979.999959469E-3,
,,,-691.999972332E-6,0.0,,,,,-691.999972332E-6,-1.000000,
,,,-688.000000082E-6,19.9999996E-3,,,,,-688.000000082E-6,-1.000000,
,,,-683.999969624E-6,0.0,,,,,-683.999969624E-6,-979.999959469E-3,
,,,-679.999997374E-6,0.0,,,,,-679.999997374E-6,-1.000000,
,,,-675.999966916E-6,0.0,,,,,-675.999966916E-6,-979.999959469E-3,
,,,-671.999994665E-6,19.9999996E-3,,,,,-671.999994665E-6,-1.000000,
,,,-667.999964207E-6,0.0,,,,,-667.999964207E-6,-979.999959469E-3,
,,,-663.999991957E-6,0.0,,,,,-663.999991957E-6,-1.000000,
,,,-659.999961499E-6,19.9999996E-3,,,,,-659.999961499E-6,-1.000000,
,,,-655.999989249E-6,0.0,,,,,-655.999989249E-6,-979.999959469E-3,
,,,-651.999958791E-6,19.9999996E-3,,,,,-651.999958791E-6,-979.999959469E-3,
,,,-647.999986541E-6,19.9999996E-3,,,,,-647.999986541E-6,-979.999959469E-3,
,,,-644.000014290E-6,0.0,,,,,-644.000014290E-6,-1.000000,
,,,-639.999983832E-6,0.0,,,,,-639.999983832E-6,-979.999959469E-3,
,,,-636.000011582E-6,19.9999996E-3,,,,,-636.000011582E-6,-979.999959469E-3,
,,,-631.999981124E-6,0.0,,,,,-631.999981124E-6,-1.000000,
,,,-628.000008874E-6,19.9999996E-3,,,,,-628.000008874E-6,-979.999959469E-3,
,,,-623.999978416E-6,0.0,,,,,-623.999978416E-6,-979.999959469E-3,
,,,-620.000006165E-6,19.9999996E-3,,,,,-620.000006165E-6,-1.000000,
,,,-615.999975707E-6,19.9999996E-3,,,,,-615.999975707E-6,-1.000000,
,,,-612.000003457E-6,19.9999996E-3,,,,,-612.000003457E-6,-979.999959469E-3,
,,,-607.999972999E-6,19.9999996E-3,,,,,-607.999972999E-6,-1.000000,
,,,-604.000000749E-6,19.9999996E-3,,,,,-604.000000749E-6,-979.999959469E-3,
,,,-599.999970291E-6,19.9999996E-3,,,,,-599.999970291E-6,-1.000000,
,,,-595.999998040E-6,0.0,,,,,-595.999998040E-6,-979.999959469E-3,
,,,-591.999967583E-6,0.0,,,,,-591.999967583E-6,-1.000000,
,,,-587.999995332E-6,19.9999996E-3,,,,,-587.999995332E-6,-1.000000,
,,,-583.999964874E-6,0.0,,,,,-583.999964874E-6,-1.000000,
,,,-579.999992624E-6,19.9999996E-3,,,,,-579.999992624E-6,-1.000000,
,,,-575.999962166E-6,19.9999996E-3,,,,,-575.999962166E-6,-979.999959469E-3,
,,,-571.999989916E-6,19.9999996E-3,,,,,-571.999989916E-6,-979.999959469E-3,
,,,-567.999959458E-6,19.9999996E-3,,,,,-567.999959458E-6,-1.000000,
,,,-563.999987207E-6,19.9999996E-3,,,,,-563.999987207E-6,-1.000000,
,,,-559.999956749E-6,19.9999996E-3,,,,,-559.999956749E-6,-979.999959469E-3,
,,,-555.999984499E-6,19.9999996E-3,,,,,-555.999984499E-6,-979.999959469E-3,
,,,-552.000012249E-6,19.9999996E-3,,,,,-552.000012249E-6,-979.999959469E-3,
,,,-547.999981791E-6,19.9999996E-3,,,,,-547.999981791E-6,-1.000000,
,,,-544.000009540E-6,0.0,,,,,-544.000009540E-6,-1.0200000,
,,,-539.999979082E-6,0.0,,,,,-539.999979082E-6,-1.000000,
